,price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
5790,110000.0,42.0,-34.54316,-58.464088,Nuñez
5791,122000.0,61.0,-34.6344407,-58.4747469,Floresta
5792,79500.0,37.0,-34.6051872,-58.4567122,Villa Crespo
5804,94850.0,32.0,-34.572721,-58.483565,Villa Urquiza
5813,135000.0,50.0,-34.5982248,-58.4041773,Barrio Norte
5814,74000.0,34.0,-34.6177615,-58.383662,Centro / Microcentro
5816,68900.0,32.0,-34.620972,-58.41465,Boedo
5820,105000.0,40.0,-34.559071,-58.446733,Belgrano
5827,250000.0,70.0,-34.6363572,-58.3767044,Barracas
5828,85570.0,38.0,-34.6256447,-58.4611155,Flores
5829,90000.0,33.0,-34.5620844,-58.4566864,Belgrano
5830,57485.76,34.0,-34.6444745,-58.4959441,Villa Luro
5833,149000.0,77.0,-34.586019,-58.444476,Palermo
5841,145000.0,70.0,-34.578408,-58.4958691,Villa Urquiza
5861,115000.0,31.0,-34.5817176348,-58.4486236993,Palermo
5864,89249.37,50.0,-34.6264767909,-58.3597016865,
5870,110000.0,36.0,-34.5771209,-58.4381936,Palermo
5876,69000.0,33.0,-34.5980887,-58.4043922,Barrio Norte
5877,80000.0,34.0,-34.6141777,-58.3802033,Monserrat
5881,61000.0,59.0,-34.654798,-58.404758,Parque Patricios
5882,109246.0,47.0,-34.6244303,-58.3741828,San Telmo
5884,104173.0,34.0,,,Palermo
5888,138000.0,50.0,-34.563252,-58.456441,Belgrano
5893,65000.0,31.0,-34.588298,-58.508619,Villa Pueyrredón
5911,91900.0,39.0,-34.586829,-58.436595,Palermo
5918,30000.0,37.0,-34.5865029041,-58.4773635689,Villa Urquiza
5919,235000.0,70.0,-34.5863241,-58.3877694,Recoleta
5921,70000.0,32.0,-34.6214484982,-58.3814764023,San Telmo
5926,120000.0,74.0,-34.621907,-58.3887891,Constitución
5929,75000.0,39.0,-34.683568,-58.474056,Villa Lugano
5956,127020.63,45.0,-34.6176481,-58.4619167,Caballito
5957,76500.0,32.0,-34.6173477,-58.4494039,Caballito
5963,120000.0,42.0,-34.6293468,-58.4353111,Caballito
5972,200000.0,72.0,-34.5976878,-58.4340387,Villa Crespo
5973,75000.0,32.0,-34.577168,-58.538654,Villa del Parque
5991,100000.0,52.0,-34.637834,-58.503098,Villa Luro
6004,100000.0,42.0,-34.5888927,-58.5085653,Villa Devoto
6007,80000.0,44.0,-34.6115557,-58.4102154,Balvanera
6009,75845.46,42.0,-34.631591,-58.370191,Barracas
6013,115000.0,82.0,-34.60453,-58.39463,Balvanera
6014,210000.0,86.0,-34.6036844,-58.3815591,Coghlan
6022,110000.0,38.0,-34.556844,-58.457941,Belgrano
6024,142600.0,31.0,-34.567984,-58.4337562,Las Cañitas
6040,200000.0,50.0,-34.5496870424,-58.467528104,Nuñez
6043,145000.0,66.0,-34.614703,-58.438833,Caballito
6044,99000.0,50.0,-34.5999689,-58.3768192,Retiro
6049,99700.0,47.0,-34.5703376,-58.4425508,Colegiales
6054,95000.0,35.0,-34.556809,-58.457834,Belgrano
6056,115000.0,63.0,-34.625316,-58.467693,Flores
6069,315000.0,79.0,-34.567079,-58.451879,Belgrano
6079,180000.0,87.0,-34.615138,-58.3992878,Balvanera
6091,158000.0,92.0,-34.6415407158,-58.5167060944,Liniers
6098,172000.0,71.0,-34.615921,-58.393128,Balvanera
6109,85000.0,43.0,-34.6187853,-58.4791827,Flores
6116,94500.0,55.0,-34.6451582,-58.4907929,Parque Avellaneda
6118,118974.0,49.0,,,San Telmo
6127,110000.0,82.0,,,Floresta
6133,105000.0,34.0,-34.5538454266,-58.4919050998,Saavedra
6147,210000.0,74.0,-34.546338,-58.458899,Nuñez
6153,138000.0,78.0,-34.60559,-58.458896,Paternal
6154,185000.0,70.0,-34.5692991,-58.4498983,Belgrano
6160,229700.0,70.0,-34.5792764,-58.4548802,Villa Ortuzar
6161,114000.0,47.0,-34.577645,-58.495653,Villa Urquiza
6166,199000.0,95.0,-34.6138646386,-58.4267239253,Caballito
6171,177000.0,40.0,-34.5680472,-58.452962,Belgrano
6176,65000.0,54.0,-34.666197,-58.48118,Villa Lugano
6178,110000.0,35.0,-34.5706702,-58.4408266,Belgrano
6180,90000.0,35.0,-34.6555941,-58.5182496,Mataderos
6184,68000.0,37.0,-34.6184351,-58.4657756,Flores
6189,117000.0,79.0,-34.611506,-58.411067,Balvanera
6196,227760.01,70.0,-34.56822,-58.458337,Belgrano
6205,125000.0,59.0,-34.6465128,-58.488904,Floresta
6214,100035.51,42.0,-34.6321116,-58.3703982,Barracas
6223,210000.0,52.0,-34.5888694,-58.3913369,Barrio Norte
6224,90000.0,72.0,,,Barracas
6244,105000.0,43.0,-34.563925,-58.480278,Coghlan
6250,108000.0,51.0,-34.5987208,-58.4404368,Villa Crespo
6260,118000.0,40.0,-34.583705,-58.433254,Palermo
6279,289000.0,91.0,-34.5969642626,-58.3862584307,Tribunales
6287,147000.0,48.0,-34.598615,-58.3970315,Barrio Norte
6291,77000.0,31.0,-34.59961,-58.396875,Recoleta
6302,96000.0,65.0,-34.6259133294,-58.5064738543,Villa Devoto
6306,98000.0,36.0,-34.5647507,-58.4891059,Villa Urquiza
6315,79000.0,35.0,-34.627366,-58.507638,Villa Luro
6330,76000.0,36.0,-34.6052532843,-58.4936738106,Villa del Parque
6332,135000.0,67.0,-34.616512,-58.4436838,Caballito
6335,82000.0,38.0,-34.6117136,-58.4605517,Caballito
6344,73000.0,38.0,-34.617058,-58.445235,Caballito
6350,108045.0,35.0,-34.6148483,-58.4604643,Caballito
6355,148000.0,47.0,-34.587953,-58.414446,Palermo
6356,88900.0,50.0,-34.63957,-58.465294,Flores
6360,115000.0,64.0,,,
6374,110000.0,41.0,-34.5522,-58.462844,Nuñez
6377,54700.0,44.0,-34.549741,-58.48622,Saavedra
6378,199000.0,93.0,-34.618499,-58.470407,Caballito
6389,95000.0,40.0,-34.6047969,-58.454126,Villa Crespo
6396,85000.0,50.0,-34.5800803,-58.4920978,Villa Urquiza
6400,155000.0,50.0,-34.5558424,-58.457783,Belgrano
6412,129000.0,78.0,-34.624859,-58.3712223,Barracas
6414,215000.0,70.0,-34.5551436,-58.455652,Belgrano
6415,330000.0,100.0,-34.6405489,-58.5299296,Villa Luro
6426,172334.32,61.0,-34.6226773,-58.3667589,San Telmo
6428,300000.0,87.0,-34.5946557,-58.3877428,Retiro
6432,129000.0,54.0,-34.593089,-58.431762,Palermo
6451,99000.0,68.0,-34.6010588,-58.4609647,Villa Crespo
6452,13811.6,80.0,-34.6213159,-58.4604526798,Caballito
6455,65000.0,43.0,-34.6240024,-58.3905883,Constitución
6461,90000.0,47.0,-34.624892,-58.374975,San Telmo
6469,155000.0,74.0,-34.6152189,-58.383156,Monserrat
6470,139900.0,86.0,-34.603785,-58.488625,Villa del Parque
6487,131040.0,41.0,-34.5710926,-58.4846052,Villa Urquiza
6492,123500.0,40.0,-34.5542242,-58.4678339,Nuñez
6503,80000.0,42.0,-34.6091668,-58.3892118,Balvanera
6508,110000.0,38.0,-34.5428883979,-58.4807938485,Saavedra
6516,98000.0,60.0,-34.5958969,-58.4715637,Paternal
6553,130000.0,40.0,-34.5977779,-58.4182712,Palermo
6561,174000.0,66.0,-34.6223398871,-58.4085322312,San Cristobal
6562,99000.0,37.0,-34.5715748,-58.4557069,Colegiales
6564,178000.0,70.0,-34.5684815,-58.4513388,Belgrano
6569,235000.0,90.0,-34.5937383,-58.4034056,Barrio Norte
6584,115000.0,60.0,-34.6115734,-58.4180781,Almagro
6586,330000.0,65.0,-34.5607742,-58.4606278,Belgrano
6602,180000.0,50.0,-34.59146,-58.406432,Recoleta
6613,235000.0,100.0,-34.595688,-58.4031864,Palermo
6620,119000.0,96.0,-34.6276516,-58.4679307,Flores
6621,170000.0,60.0,-34.6037137392,-58.3815808896,Palermo
6649,118000.0,50.0,-34.6038532,-58.430481,Almagro
6650,189237.0,71.0,-34.61098,-58.417856,Almagro
6653,105000.0,51.0,-34.616045,-58.393664,Balvanera
6658,94000.0,44.0,-34.6009862,-58.408268,Once
6674,160000.0,89.0,,,Congreso
6678,89500.0,40.0,-34.6202466,-58.4165902,Almagro
6680,90000.0,36.0,-34.6429944802,-58.5109918442,Liniers
6683,64000.0,35.0,-34.5745302,-58.4928592,Villa Urquiza
6687,257000.0,94.0,-34.5950091015,-58.3845022037,Barrio Norte
6698,94000.0,55.0,-34.6251817377,-58.4070359893,San Cristobal
6701,145000.0,50.0,-34.5770323,-58.4798783,Villa Urquiza
6705,195000.0,93.0,-34.565563,-58.4533167,Belgrano
6742,90000.0,41.0,-34.6162229,-58.4184465,Almagro
6745,239000.0,54.0,-34.5683783,-58.449379,Belgrano
6747,90000.0,41.0,-34.6239614,-58.4034766,Boedo
6753,139000.0,63.0,-34.6352242,-58.4676975,Flores
6755,84000.0,51.0,-34.633333,-58.466667,Flores
6758,169000.0,68.0,-34.6327422,-58.4408154,Parque Chacabuco
6765,100000.0,34.0,-34.5819463286,-58.4478355242,Palermo
6769,133808.18,56.0,-34.626394,-58.4594467,Flores
6783,143429.0,59.0,-34.6209278,-58.4458736,Caballito
6805,240000.0,82.0,-34.5912139,-58.3986378,Barrio Norte
6811,110000.0,51.0,-34.6412989,-58.3707635,Barracas
6813,87000.0,34.0,-34.6168909,-58.402719,Belgrano
6814,180000.0,74.0,-34.5653042899,-58.4379652889,Belgrano
6820,169000.0,43.0,-34.5747531701,-58.4407633688,Palermo
6824,98000.0,64.0,-34.6055538,-58.376534,San Nicolás
6828,85000.0,45.0,-34.6036844,-58.3815591,Parque Chacabuco
6830,85000.0,35.0,-34.5733653,-58.4384417,Belgrano
6834,192000.0,54.0,-34.5546708,-58.4673571,Nuñez
6835,158000.0,49.0,-34.5885144,-58.4120115,Palermo
6837,78000.0,34.0,-34.621327,-58.3757206,San Telmo
6843,191668.0,65.0,-34.5731507,-58.482362,Villa Urquiza
6847,233000.0,85.0,-34.5985872,-58.3973385,Barrio Norte
6849,89900.0,36.0,-34.5970189136,-58.4087784252,Palermo
6850,113000.0,45.0,-34.5469102,-58.47859,Saavedra
6870,218000.0,88.0,-34.5869637,-58.4212588,Palermo
6872,238000.0,59.0,-34.556256,-58.468448,Nuñez
6884,78493.0,34.0,-34.593422,-58.4423025,Villa Crespo
6898,69000.0,36.0,-34.6031,-58.401046,Balvanera
6930,100000.0,40.0,-34.6037603,-58.4879552,Villa del Parque
6937,127000.0,54.0,-34.65,-58.383333,Barracas
6939,110000.0,47.0,-34.6056046,-58.4962758,Villa del Parque
6942,245000.0,70.0,-34.5859825,-58.4148132,Barrio Norte
6946,140000.0,73.0,-34.569959,-58.444905,Palermo
6951,235000.0,100.0,-34.595688,-58.4031864,Palermo
6955,216902.91,68.0,-34.574537,-58.4554388,Colegiales
6959,135000.0,54.0,-34.613965,-58.42555,Almagro
6972,89900.0,60.0,,,Floresta
6976,160000.0,65.0,-34.6026301,-58.5017404,Villa del Parque
6977,206000.0,63.0,-34.5709978,-58.4440588,Colegiales
6998,149000.0,44.0,-34.575535,-58.438102,Belgrano
7002,160000.0,60.0,-34.5807444,-58.4247993,Palermo
7008,200000.0,75.0,-34.5947727,-58.3971933,Recoleta
7014,73004.22,31.0,-34.6227163,-58.3915063,Congreso
7020,90000.0,46.0,-34.6392306,-58.4643665,Flores
7025,119000.0,70.0,-34.627949,-58.396242,San Cristobal
7029,81751.57,42.0,-34.6321015,-58.3703767,Barracas
7060,325000.0,99.0,-34.565118,-58.442631,Belgrano
7061,110000.0,54.0,-34.5792,-58.454883,Chacarita
7085,69000.0,45.0,-34.638857,-58.510115,Villa Luro
7093,93000.0,35.0,-34.5720545,-58.4745649,Villa Urquiza
7102,128700.0,45.0,-34.5866135,-58.4390914,Palermo
7107,120000.0,51.0,-34.577168,-58.48704,Villa Urquiza
7109,180000.0,82.0,-34.605484,-58.508742,Villa Devoto
7120,89900.0,44.0,-34.5741558,-58.4931736,Villa Urquiza
7127,96418.18,42.0,-34.6321116,-58.3703982,Barracas
7131,152000.0,54.0,-34.6274228,-58.4296216,Caballito
7135,76661.01,31.0,-34.620556,-58.371667,San Telmo
7144,67000.0,33.0,-34.6255434,-58.4572347,Flores
7145,93000.0,40.0,,,Villa Urquiza
7146,81159.64,33.0,,,Villa Crespo
7151,100000.0,41.0,-34.5967593,-58.3799088,Barrio Norte
7162,75000.0,35.0,-34.5599177,-58.4451113,Belgrano
7170,225500.0,64.0,-34.62818,-58.429483,Caballito
7175,77016.16,33.0,-34.6233199695,-58.3974607122,Monserrat
7189,145000.0,83.0,-34.620248,-58.403256,San Cristobal
7208,127000.0,48.0,-34.645026,-58.373189,Barracas
7210,52064.0,66.0,-34.5413289,-58.473409,Nuñez
7211,117000.0,38.0,-34.5559731,-58.4620139,Nuñez
7226,150000.0,52.0,-34.5873707153,-58.4501901094,Chacarita
7230,160000.0,62.0,-34.6109561,-58.4162202,Almagro
7237,225700.0,67.0,-34.597769,-58.42644,Villa Crespo
7248,325000.0,100.0,-34.6014492,-58.4353446,Villa Crespo
7254,80000.0,40.0,-34.630345,-58.3856711,Constitución
7257,93000.0,50.0,-34.6086412353,-58.3906145696,Balvanera
7268,165000.0,66.0,-34.5492493,-58.4630319,Nuñez
7276,270000.0,100.0,-34.5893508,-58.408068,Barrio Norte
7277,90000.0,37.0,-34.6267194673,-58.4566024361,Caballito
7289,60000.0,34.0,-34.6630163,-58.514281,Mataderos
7300,145000.0,50.0,-34.564492,-58.4723806,Coghlan
7306,105000.0,45.0,-34.620233,-58.429597,Caballito
7313,110000.0,31.0,-34.5542681,-58.4576474,Nuñez
7320,185000.0,46.0,-34.56611,-58.463368,Belgrano
7326,70000.0,31.0,-34.6165677784,-58.4774428246,Villa Santa Rita
7343,120000.0,45.0,,,
7358,68000.0,31.0,-34.6184464575,-58.5007250479,Villa Devoto
7359,185000.0,60.0,-34.557808,-58.4519581,Belgrano
7362,84900.0,41.0,-34.5521171,-58.4710166,Nuñez
7366,140000.0,78.0,-34.6206541753,-58.3799130262,San Telmo
7375,125000.0,70.0,-34.6112232,-58.41567,Once
7393,62050.0,39.0,-34.625205,-58.379194,Constitución
7399,170000.0,53.0,-34.568169,-58.434204,Palermo
7401,322000.0,86.0,-34.5602429,-58.4438821,Belgrano
7407,99000.0,53.0,-34.5563184,-58.4789425,Coghlan
7408,187500.0,64.0,-34.597769,-58.42644,Villa Crespo
7416,150000.0,50.0,-34.6405283,-58.5294588,Villa Luro
7429,68000.0,32.0,-34.6173479,-58.4494037,Caballito
7437,280000.0,75.0,-34.574412,-58.431473,Palermo
7443,135000.0,90.0,-34.595991,-58.447341,Villa Crespo
7454,222000.0,64.0,-34.5826274,-58.4518257,Chacarita
7473,82000.0,41.0,-34.5497024,-58.4674904,Nuñez
7479,115000.0,54.0,,,Saavedra
7500,157675.0,59.0,-34.579394,-58.455398,Colegiales
7502,92000.0,40.0,-34.6234793,-58.37716,San Telmo
7506,178000.0,66.0,-34.565913,-58.438725,Palermo
7508,66000.0,35.0,-34.6069338,-58.4712029,Villa del Parque
7509,230000.0,54.0,-34.554824,-58.4374995,Palermo
7512,146700.0,50.0,-34.6235515,-58.3740817,San Telmo
7516,73000.0,35.0,-34.6173396,-58.4493817,Caballito
7519,110000.0,58.0,-34.6231688,-58.4064002,San Cristobal
7526,145000.0,57.0,,,Palermo
7535,139000.0,45.0,-34.5543757,-58.4667834,Belgrano
7536,339000.0,90.0,-34.5917585462,-58.384284881,Barrio Norte
7538,88264.0,35.0,-34.6209278,-58.4458736,Caballito
7563,165000.0,68.0,,,Colegiales
7569,145000.0,50.0,-34.5776068498,-58.4790643969,Villa Urquiza
7588,118000.0,51.0,-34.5982939,-58.3878419,Recoleta
7599,103929.0,35.0,-34.6148483,-58.4604643,Caballito
7608,63000.0,34.0,,,
7610,92000.0,35.0,-34.5860332,-58.4013161,Barrio Norte
7611,120000.0,65.0,-34.5454613,-58.4802128,Saavedra
7619,137000.0,51.0,-34.580146,-58.4648168,Villa Ortuzar
7642,82000.0,38.0,,,San Telmo
7660,174250.0,47.0,-34.6153103,-58.3619834,Puerto Madero
7661,125000.0,50.0,-34.6228034,-58.4004254,San Cristobal
7677,82000.0,53.0,-34.6215721043,-58.4446263313,Caballito
7680,189000.0,76.0,-34.624818,-58.376142,San Telmo
7686,80000.0,34.0,,,
7695,107000.0,50.0,-34.6152274138,-58.4774593388,Villa del Parque
7704,145000.0,58.0,-34.590514,-58.447075,Chacarita
7707,184900.0,70.0,-34.569879,-58.433221,Belgrano
7744,310000.0,74.0,-34.5865616106,-58.400336361,Recoleta
7749,111500.0,70.0,-34.578558,-58.509142,Villa Pueyrredón
7751,82000.0,40.0,-34.6010943,-58.406726,Almagro
7753,169000.0,63.0,-34.612425,-58.4806225,Paternal
7756,89500.0,40.0,-34.6202466,-58.4165902,Almagro
7759,73000.0,38.0,-34.6253319,-58.4446144,Caballito
7781,159491.2,36.0,-34.6237793251,-58.4204435349,Boedo
7783,62000.0,36.0,-34.6274383,-58.478013,Flores
7785,235000.0,86.0,-34.6058250584,-58.4297426784,Almagro
7790,174900.0,98.0,-34.60582,-58.393042,Balvanera
7798,155000.0,70.0,-34.6038768,-58.4156502,Almagro
7800,100000.0,32.0,-34.553811,-58.453759,Belgrano
7806,107334.0,38.0,-34.5578146,-58.4696832,Villa Urquiza
7810,137000.0,42.0,-34.607026,-58.442438,Caballito
7811,240000.0,65.0,-34.6282267,-58.4439153,Caballito
7814,99000.0,74.0,-34.6072023,-58.4035194,Balvanera
7818,260000.0,55.0,-34.5820218,-58.4209389,Palermo
7829,124000.0,47.0,-34.578634,-58.449841,Colegiales
7836,127691.61,85.0,-34.6258749,-58.360185,Boca
7851,225000.0,76.0,-34.5931886,-58.4246144,Palermo
7861,148000.0,33.0,-34.5671279,-58.4328769,Belgrano
7865,130000.0,44.0,-34.5742272,-58.4922864,Villa Urquiza
7870,100000.0,49.0,-34.6177615,-58.383662,Centro / Microcentro
7883,178000.0,60.0,-34.569335,-58.4348693,Palermo
7896,87000.0,41.0,,,Villa Lugano
7898,135000.0,74.0,-34.6060199414,-58.411080557,Balvanera
7909,80300.0,31.0,-34.6230511,-58.3914916,San Cristobal
7910,99000.0,45.0,-34.5915576,-58.508675,Villa Devoto
7914,95000.0,34.0,-34.612586,-58.419227,Almagro
7927,80070.0,34.0,-34.593335,-58.442214,Villa Crespo
7933,100705.0,38.0,,,Caballito
7958,150217.69,35.0,-34.6247395415,-58.4199746233,Boedo
7964,119000.0,48.0,-34.6217903,-58.4576825,Caballito
7966,95365.87,36.0,,,Liniers
7970,301303.55,49.0,-34.6226773,-58.3667589,San Telmo
7985,115000.0,70.0,-34.6054157,-58.4070327,Balvanera
7986,155000.0,65.0,-34.604424,-58.396872,Balvanera
7993,73150.0,36.0,-34.6106305,-58.4799666,Villa del Parque
8008,140000.0,47.0,-34.5711496,-58.4232966,Palermo
8021,105000.0,39.0,-34.6149058,-58.4128363,Balvanera
8025,103500.0,45.0,-34.6196382,-58.3995005,Balvanera
8026,111711.0,47.0,,,San Telmo
8028,99000.0,75.0,-34.6309832,-58.4806664,Floresta
8031,155000.0,81.0,-34.6052475,-58.408818,Almagro
8042,125000.0,40.0,-34.5703149,-58.4830019,Villa Urquiza
8051,115000.0,38.0,-34.592127,-58.412257,Palermo
8052,160000.0,57.0,-34.636246,-58.4909798,Floresta
8062,83000.0,41.0,-34.6191016,-58.4415901,Caballito
8066,154500.0,49.0,-34.597769,-58.42644,Villa Crespo
8069,98000.0,32.0,-34.6036844,-58.3815591,Belgrano
8074,240000.0,90.0,-34.573525,-58.442896,Palermo
8075,109000.0,58.0,-34.613361,-58.462683,Flores
8081,106000.0,41.0,-34.5688712,-58.4884216,Villa Urquiza
8098,145000.0,76.0,-34.606076,-58.459051,Caballito
8106,140000.0,70.0,-34.6012672,-58.4046626,Balvanera
8107,107200.0,33.0,-34.5687846,-58.4768939,Villa Urquiza
8136,142000.0,50.0,-34.5979435834,-58.415852535,Palermo
8145,110000.0,40.0,-34.5742806,-58.4346696,Belgrano
8157,169000.0,45.0,-34.5636498,-58.4653792,Palermo
8160,87000.0,40.0,-34.5716554,-58.5020382,Villa Pueyrredón
8161,72000.0,38.0,-34.637834,-58.503098,Villa Luro
8179,87500.0,41.0,-34.620583,-58.402827,San Cristobal
8182,335000.0,75.0,-34.5594846,-58.4451392,Belgrano
8202,81000.0,38.0,-34.6037137392,-58.3815808896,Caballito
8203,75000.0,31.0,-34.633021,-58.370341,Barracas
8221,93000.0,40.0,-34.5846208675,-58.421964492,Palermo
8225,169000.0,90.0,-34.6093503,-58.4514422,Caballito
8240,81559.0,46.0,-34.63093,-58.468101,Flores
8247,149000.0,44.0,-34.5735072,-58.4922827,Villa Urquiza
8250,235000.0,90.0,-34.5671066,-58.4723916,Villa Urquiza
8257,59600.0,33.0,-34.620858,-58.378926,San Telmo
8263,98000.0,41.0,-34.628822,-58.453314,Caballito
8272,122551.26,38.0,-34.570884,-58.4886936,Villa Urquiza
8274,88000.0,66.0,,,Congreso
8275,84900.0,49.0,-34.622985,-58.504922,Villa Devoto
8282,335000.0,100.0,-34.586174,-58.407823,Barrio Norte
8291,309000.0,86.0,-34.5490777851,-58.4552272783,Belgrano
8292,90000.0,44.0,-34.617329,-58.375159,San Telmo
8300,125000.0,48.0,-34.606491,-58.418555,Almagro
8302,189000.0,92.0,-34.60258,-58.420206,Almagro
8312,270000.0,83.0,-34.6265009044,-58.3595867514,Belgrano
8316,112000.0,44.0,-34.5765536,-58.4965425,Villa Urquiza
8322,139500.0,70.0,-34.6045043,-58.4372375,Villa Crespo
8332,70000.0,32.0,-34.609907,-58.384775,San Cristobal
8342,70000.0,31.0,-34.5833431,-58.4689267,Villa Urquiza
8348,171000.0,63.0,-34.6235515,-58.3740817,San Telmo
8354,86000.0,46.0,,,Floresta
8356,213688.0,35.0,-34.5679891,-58.4339848,Las Cañitas
8359,110000.0,76.0,-34.624639,-58.4661095,Flores
8364,105000.0,52.0,-34.6408037,-58.5010195,Villa Luro
8367,99000.0,57.0,-34.6334407,-58.4637448,Flores
8368,112000.0,63.0,-34.60257,-58.398213,Balvanera
8387,87000.0,41.0,-34.6058016853,-58.4152369651,Almagro
8398,138050.32,50.0,-34.6266572,-58.4241126,Boedo
8400,182000.0,59.0,-34.557199,-58.480847,Saavedra
8410,168000.0,87.0,-34.6052823,-58.4087617,Once
8415,270000.0,88.0,-34.5893508,-58.408068,Barrio Norte
8422,93000.0,42.0,-34.6106110157,-58.4795902886,Villa del Parque
8425,159500.0,49.0,-34.586491,-58.4389473,Palermo
8428,65000.0,33.0,-34.617321,-58.439614,Caballito
8430,195000.0,61.0,-34.603506,-58.417856,Almagro
8444,240000.0,88.0,-34.6305208,-58.371624,Barracas
8445,79000.0,34.0,-34.5958168,-58.4474666,Villa Crespo
8468,124900.0,60.0,-34.616328,-58.46014,Caballito
8476,139300.0,62.0,-34.6140599377,-58.4755425084,Villa del Parque
8480,79000.0,48.0,-34.625108,-58.371319,San Telmo
8493,108000.0,41.0,-34.553048,-58.450913,Belgrano
8499,165000.0,50.0,-34.5755826,-58.4325346,Las Cañitas
8506,185600.0,95.0,-34.587953,-58.414446,Palermo
8535,78000.0,35.0,-34.604089,-58.392355,San Nicolás
8540,145000.0,72.0,-34.5965341,-58.3809608,Retiro
8544,152000.0,47.0,-34.5427503,-58.4601452,Nuñez
8551,143000.0,80.0,-34.635715,-58.405788,Parque Patricios
8565,169000.0,45.0,,,Belgrano
8574,145000.0,50.0,-34.5535338,-58.436914,Belgrano
8577,149000.0,50.0,-34.5835376,-58.4053183,Recoleta
8582,118000.0,40.0,-34.5689175,-58.4576268,Belgrano
8593,77800.0,36.0,-34.62279,-58.394566,San Cristobal
8605,159000.0,68.0,-34.5651516,-58.4522661,Belgrano
14,59000.0,40.0,-34.6040693,-58.4602095,Paternal
19,78900.0,38.0,-34.6200261,-58.3884668,Congreso
20,240000.0,88.0,-34.5998566,-58.4890019,Agronomía
23,75000.0,34.0,-34.612338,-58.401328,Balvanera
24,110000.0,46.0,-34.58616,-58.475633,Parque Chas
28,90000.0,45.0,-34.5873917,-58.4893451,Villa Pueyrredón
44,295000.0,85.0,,,Palermo
51,67000.0,38.0,-34.63099,-58.4201892,Boedo
54,240000.0,91.0,-34.6166871,-58.4443684,Caballito
56,105000.0,36.0,-34.5628256,-58.4651369,Coghlan
82,153000.0,51.0,-34.6037137392,-58.3815808896,Barrio Norte
92,140000.0,44.0,-34.607026,-58.442438,Caballito
97,162000.0,71.0,-34.563881,-58.465333,Belgrano
101,235000.0,84.0,-34.5732902979,-58.4314790193,Palermo
104,84000.0,40.0,-34.5991823,-58.424788,Palermo
117,120000.0,45.0,-34.6446829509,-58.3733254578,Barracas
126,89500.0,36.0,-34.600256,-58.436421,Villa Crespo
131,180000.0,61.0,-34.5475074,-58.4842066,Saavedra
138,129500.0,65.0,-34.605719,-58.379069,Centro / Microcentro
142,130000.0,58.0,-34.636554,-58.443875,Parque Chacabuco
143,188000.0,83.0,-34.6003526552,-58.4042552045,Once
146,95000.0,40.0,-34.6074624,-58.4484508,Villa Crespo
153,180000.0,58.0,-34.590989,-58.446377,Chacarita
154,120000.0,37.0,-34.5784951,-58.4375603,Palermo
157,65000.0,51.0,-34.6177932059,-58.4168386459,Almagro
168,138000.0,64.0,-34.599567,-58.43643,Palermo
171,170000.0,49.0,-34.5814008,-58.4338296,Palermo
191,290000.0,100.0,-34.541142,-58.464732,Nuñez
222,85000.0,50.0,-34.6110666,-58.4871486,Villa del Parque
224,169000.0,44.0,-34.5829921797,-58.4205751677,Palermo
232,94500.0,37.0,-34.5954988,-58.4423636,Villa Crespo
240,129000.0,40.0,-34.5605032026,-58.46487789,Nuñez
241,105000.0,45.0,-34.617321,-58.439614,Caballito
244,101811.29,37.0,-34.6204532,-58.4029587,Congreso
246,199000.0,57.0,-34.554657,-58.46102,Belgrano
